id,log_id,invoice_nr,isxml_invoice_nr,bill_year,bill_month,service_year,service_month,sold_to,bill_to,requester,product_number,product_code,iata_product_code,sis_product_cat_descript,distr_channel_code,distr_channel_descript,product_descript_n,billing_territory,country_code,country,office_owner,reach_code,reach_descript,itinerary_code,itinerary_descript,spec_pricing_rule1,spec_pricing_rule1_descript,doc_currency,net_amount_currency,operating_airline,prodnr_prefix,pricingkey_description,billable,acceptance_channel,marketing_carrier,quantity,unit_price_doc_currency,curr_rate
51564,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,SK,Slovakia,,T,Regional,R,International-Inter,,,EUR,0.64,BT,,,TRUE,,,544,0.06,1
51566,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B2,EG,Egypt,,O,Global,T,International-Intra,,,EUR,5.6,BT,,,TRUE,,,4760,0.06,1
51568,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B2,KE,Kenya,,O,Global,T,International-Intra,,,EUR,1.92,BT,,,TRUE,,,1632,0.06,1
51570,1065,334212,11486,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,D1,IN,India,,O,Global,R,International-Inter,,,USD,0.74,BT,,,TRUE,,,272,0.13,0.756756757
51572,1065,334212,11486,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,D1,IN,India,,O,Global,R,International-Inter,,,USD,0.74,BT,,,TRUE,,,272,0.13,0.756756757
51574,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B3,KZ,Kazakhstan,,O,Global,T,International-Intra,,,EUR,33.44,BT,,,TRUE,,,28424,0.06,1
51576,1065,334212,11486,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,E,NZ,New Zealand,,O,Global,T,International-Intra,,,USD,14.8,BT,,,TRUE,,,5440,0.13,0.753378378
51578,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,AT,Austria,,T,Regional,R,International-Inter,,,EUR,0.16,B2,,,TRUE,,,136,0.06,1
51580,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,AT,Austria,,T,Regional,R,International-Inter,,,EUR,5.6,BT,,,TRUE,,,4760,0.06,1
51582,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,AT,Austria,,T,Regional,T,International-Intra,,,EUR,12.8,BT,,,TRUE,,,10880,0.06,1
51584,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,BA,Bosnia-Herz.,,T,Regional,T,International-Intra,,,EUR,2.88,BT,,,TRUE,,,2448,0.06,1
51586,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,BE,Belgium,,T,Regional,O,Domestic,,,EUR,0.48,AZ,,,TRUE,,,408,0.06,1
51588,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,BE,Belgium,,T,Regional,T,International-Intra,,,EUR,188.64,BT,,,TRUE,,,160344,0.06,1
51590,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,BE,Belgium,,T,Regional,O,Domestic,,,EUR,0.16,RO,,,TRUE,,,136,0.06,1
51592,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,BE,Belgium,,T,Regional,R,International-Inter,,,EUR,0.16,B2,,,TRUE,,,136,0.06,1
51594,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,24,Online Travel Agency,Service Cancellation Charge,B1,BE,Belgium,,T,Regional,T,International-Intra,,,EUR,0.8,SN,,,TRUE,,,680,0.06,1
51596,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,BG,Bulgaria,,T,Regional,R,International-Inter,,,EUR,0.64,BT,,,TRUE,,,544,0.06,1
51598,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B1,BG,Bulgaria,,T,Regional,T,International-Intra,,,EUR,19.04,BT,,,TRUE,,,16184,0.06,1
51600,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B3,AZ,Azerbaijan,,O,Global,O,Domestic,,,EUR,0.16,A3,,,TRUE,,,136,0.06,1
51602,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B3,AZ,Azerbaijan,,O,Global,T,International-Intra,,,EUR,87.52,BT,,,TRUE,,,74392,0.06,1
51604,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B3,GE,Georgia,,O,Global,R,International-Inter,,,EUR,0.8,UN,,,TRUE,,,680,0.06,1
51606,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B3,GE,Georgia,,O,Global,R,International-Inter,,,EUR,249.12,BT,,,TRUE,,,211752,0.06,1
51608,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B3,KG,Kyrgyzstan,,O,Global,R,International-Inter,,,EUR,0.96,BT,,,TRUE,,,816,0.06,1
51610,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B3,KZ,Kazakhstan,,O,Global,R,International-Inter,,,EUR,4.64,SU,,,TRUE,,,3944,0.06,1
51612,1065,334212,11485,2014,8,2014,8,BT,BT,,4980,ARBKAANX,GDF1,Distribution Fees,21,Travel agency (TA),Service Cancellation Charge,B3,KZ,Kazakhstan,,O,Global,R,International-Inter,,,EUR,27.84,BT,,,TRUE,,,23664,0.06,1
51614,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,RS,Serbia,,T,Regional,R,International-Inter,,,EUR,11.12,BT,,,TRUE,,,272,1.93,1
51616,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,LV,Latvia,,M,Local,T,International-Intra,,,EUR,81,BT,,,TRUE,,,2720,1.4,1
51618,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,AT,Austria,,T,Regional,T,International-Intra,,,EUR,21.4,BT,,,TRUE,,,544,1.85,1
51620,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,DE,Germany,,T,Regional,T,International-Intra,,,EUR,123.05,BT,,,TRUE,,,3128,1.85,1
51622,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,FI,Finland,,T,Regional,T,International-Intra,,,EUR,5.35,BT,,,TRUE,,,136,1.85,1
51624,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,GB,Great Britain,,T,Regional,T,International-Intra,,,EUR,16.05,BT,,,TRUE,,,408,1.85,1
51626,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,SE,Sweden,,T,Regional,T,International-Intra,,,EUR,21.4,BT,,,TRUE,,,544,1.85,1
51628,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,FR,France,,T,Regional,T,International-Intra,,,EUR,42.8,BT,,,TRUE,,,1088,1.85,1
51630,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,A1,US,USA,,O,Global,R,International-Inter,,,EUR,12.64,BT,,,TRUE,,,272,2.19,1
51632,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,FI,Finland,,T,Regional,T,International-Intra,,,EUR,460.1,BT,,,TRUE,,,11696,1.85,1
51634,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,LV,Latvia,,M,Local,T,International-Intra,,,EUR,48.6,BT,,,TRUE,,,1632,1.4,1
51636,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,FI,Finland,,T,Regional,T,International-Intra,,,EUR,37.45,BT,,,TRUE,,,952,1.85,1
51638,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,D2,JP,Japan,,O,Global,T,International-Intra,,,EUR,12.64,BT,,,TRUE,,,272,2.19,1
51640,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,LV,Latvia,,M,Local,T,International-Intra,,,EUR,52.65,BT,,,TRUE,,,1768,1.4,1
51642,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,NO,Norway,,T,Regional,R,International-Inter,,,EUR,10.7,BT,,,TRUE,,,272,1.85,1
51644,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,PT,Portugal,,T,Regional,T,International-Intra,,,EUR,32.1,BT,,,TRUE,,,816,1.85,1
51646,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,D1,TH,Thailand,,O,Global,T,International-Intra,,,EUR,25.28,BT,,,TRUE,,,544,2.19,1
51648,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,FI,Finland,,T,Regional,R,International-Inter,,,EUR,21.4,BT,,,TRUE,,,544,1.85,1
51650,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,GB,Great Britain,,T,Regional,T,International-Intra,,,EUR,5.35,BT,,,TRUE,,,136,1.85,1
51652,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,ME,Montenegro,,T,Regional,T,International-Intra,,,EUR,55.6,BT,,,TRUE,,,1360,1.93,1
51654,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,GB,Great Britain,,T,Regional,R,International-Inter,,,EUR,139,BT,,,TRUE,,,3400,1.93,1
51656,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,GB,Great Britain,,T,Regional,T,International-Intra,,,EUR,22.24,SN,,,TRUE,,,544,1.93,1
51658,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,GB,Great Britain,,T,Regional,O,Domestic,,,EUR,5.56,AZ,,,TRUE,,,136,1.93,1
51660,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,GB,Great Britain,,T,Regional,R,International-Inter,,,EUR,127.88,BT,,,TRUE,,,3128,1.93,1
51662,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,GB,Great Britain,,T,Regional,R,International-Inter,,,EUR,27.8,UN,,,TRUE,,,680,1.93,1
51664,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,GB,Great Britain,,T,Regional,R,International-Inter,,,EUR,5.56,SU,,,TRUE,,,136,1.93,1
51666,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,GB,Great Britain,,T,Regional,T,International-Intra,,,EUR,2535.36,BT,,,TRUE,,,62016,1.93,1
51668,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,GB,Great Britain,,T,Regional,T,International-Intra,,,EUR,455.92,BT,,,TRUE,,,11152,1.93,1
51670,1065,334212,11486,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,A1,US,USA,,O,Global,R,International-Inter,,,USD,99.82,SU,,,TRUE,,,1904,2.47,0.753356041
51672,1065,334212,11486,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,A1,US,USA,,O,Global,R,International-Inter,,,USD,28.52,UN,,,TRUE,,,544,2.47,0.753506311
51674,1065,334212,11486,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,A1,US,USA,,O,Global,R,International-Inter,,,USD,121.21,BT,,,TRUE,,,2312,2.47,0.753403185
51676,1065,334212,11486,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,A1,US,USA,,O,Global,T,International-Intra,,,USD,385.02,BT,,,TRUE,,,7344,2.47,0.75344138
51678,1065,334212,11486,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,A1,US,USA,,O,Global,T,International-Intra,,,USD,677.35,BT,,,TRUE,,,12920,2.47,0.753436185
51680,1065,334212,11486,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,A1,US,USA,,O,Global,T,International-Intra,,,USD,156.86,BT,,,TRUE,,,2992,2.47,0.753410685
51682,1065,334212,11486,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,A1,US,USA,,O,Global,R,International-Inter,,,USD,7.13,B2,,,TRUE,,,136,2.47,0.75315568
51684,1065,334212,11486,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,A1,US,USA,,O,Global,R,International-Inter,,,USD,7.13,B2,,,TRUE,,,136,2.47,0.75315568
51686,1065,334212,11486,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,A1,US,USA,,O,Global,R,International-Inter,,,USD,163.99,SU,,,TRUE,,,3128,2.47,0.753460577
51688,1065,334212,11486,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,A1,US,USA,,O,Global,T,International-Intra,,,USD,4427.73,BT,,,TRUE,,,84456,2.47,0.753426699
51690,1065,334212,11486,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,D1,VN,Vietnam,,O,Global,T,International-Intra,,,USD,253.08,BT,,,TRUE,,,4896,2.43,0.753437648
51692,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,FR,France,,T,Regional,T,International-Intra,,,EUR,10.7,BT,,,TRUE,,,272,1.85,1
51694,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,LT,Lithuania,,T,Regional,T,International-Intra,,,EUR,21.4,BT,,,TRUE,,,544,1.85,1
51696,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,NO,Norway,,T,Regional,T,International-Intra,,,EUR,16.05,BT,,,TRUE,,,408,1.85,1
51698,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,RS,Serbia,,T,Regional,T,International-Intra,,,EUR,10.7,BT,,,TRUE,,,272,1.85,1
51700,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,LT,Lithuania,,T,Regional,T,International-Intra,,,EUR,107,BT,,,TRUE,,,2720,1.85,1
51702,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,PL,Poland,,T,Regional,T,International-Intra,,,EUR,58.85,BT,,,TRUE,,,1496,1.85,1
51704,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B3,UA,Ukraine,,O,Global,R,International-Inter,,,EUR,6.32,BT,,,TRUE,,,136,2.19,1
51706,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B3,UA,Ukraine,,O,Global,R,International-Inter,,,EUR,6.32,BT,,,TRUE,,,136,2.19,1
51708,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,CZ,Czech Republic,,T,Regional,T,International-Intra,,,EUR,32.1,BT,,,TRUE,,,816,1.85,1
51710,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,BG,Bulgaria,,T,Regional,T,International-Intra,,,EUR,10.7,BT,,,TRUE,,,272,1.85,1
51712,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B3,BY,White Russia,,O,Global,T,International-Intra,,,EUR,18.96,BT,,,TRUE,,,408,2.19,1
51714,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,DE,Germany,,T,Regional,R,International-Inter,,,EUR,10.7,B2,,,TRUE,,,272,1.85,1
51716,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,DK,Denmark,,T,Regional,T,International-Intra,,,EUR,26.75,BT,,,TRUE,,,680,1.85,1
51718,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,HR,Croatia,,T,Regional,T,International-Intra,,,EUR,21.4,BT,,,TRUE,,,544,1.85,1
51720,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,EE,Estonia,,T,Regional,T,International-Intra,,,EUR,90.95,BT,,,TRUE,,,2312,1.85,1
51722,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B3,UA,Ukraine,,O,Global,R,International-Inter,,,EUR,12.64,BT,,,TRUE,,,272,2.19,1
51724,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,EE,Estonia,,T,Regional,R,International-Inter,,,EUR,53.5,BT,,,TRUE,,,1360,1.85,1
51726,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B2,QA,Qatar,,O,Global,T,International-Intra,,,EUR,12.64,BT,,,TRUE,,,272,2.19,1
51728,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B2,ZA,South Africa,,O,Global,T,International-Intra,,,EUR,25.28,BT,,,TRUE,,,544,2.19,1
51730,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,A1,CA,Canada,,O,Global,T,International-Intra,,,EUR,31.6,BT,,,TRUE,,,680,2.19,1
51732,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,SE,Sweden,,T,Regional,T,International-Intra,,,EUR,5.35,BT,,,TRUE,,,136,1.85,1
51734,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,27,Online Non Altéa,Online Reservation Service,B1,BE,Belgium,,T,Regional,T,International-Intra,,,EUR,5.35,BT,,,TRUE,,,136,1.85,1
51736,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B3,KZ,Kazakhstan,,O,Global,R,International-Inter,,,EUR,25.28,BT,,,TRUE,,,544,2.19,1
51738,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,FI,Finland,,T,Regional,T,International-Intra,,,EUR,26.75,BT,,,TRUE,,,680,1.85,1
51740,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,GB,Great Britain,,T,Regional,T,International-Intra,,,EUR,5.35,BT,,,TRUE,,,136,1.85,1
51742,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,NL,Netherlands,,T,Regional,T,International-Intra,,,EUR,230.05,BT,,,TRUE,,,5848,1.85,1
51744,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,DK,Denmark,,T,Regional,T,International-Intra,,,EUR,10.7,BT,,,TRUE,,,272,1.85,1
51746,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,IE,Ireland,,T,Regional,T,International-Intra,,,EUR,21.4,BT,,,TRUE,,,544,1.85,1
51748,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,LV,Latvia,,M,Local,T,International-Intra,,,EUR,44.55,BT,,,TRUE,,,1496,1.4,1
51750,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B3,RU,Russian Fed.,,O,Global,R,International-Inter,,,EUR,6.32,BT,,,TRUE,,,136,2.19,1
51752,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,A1,US,USA,,O,Global,T,International-Intra,,,EUR,12.64,BT,,,TRUE,,,272,2.19,1
51754,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,CZ,Czech Republic,,T,Regional,R,International-Inter,,,EUR,5.35,BT,,,TRUE,,,136,1.85,1
51756,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,DE,Germany,,T,Regional,T,International-Intra,,,EUR,144.45,BT,,,TRUE,,,3672,1.85,1
51758,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,FR,France,,T,Regional,T,International-Intra,,,EUR,26.75,BT,,,TRUE,,,680,1.85,1
51760,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B2,IL,Israel,,O,Global,R,International-Inter,,,EUR,31.6,BT,,,TRUE,,,680,2.19,1
51762,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,B1,IT,Italy,,T,Regional,T,International-Intra,,,EUR,10.7,BT,,,TRUE,,,272,1.85,1
51764,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,22,ATO and CTO,Online Reservation Service,A1,US,USA,,O,Global,T,International-Intra,,,EUR,12.64,BT,,,TRUE,,,272,2.19,1
51766,1065,334212,11485,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,25,Online Altéa,Online Reservation Service,B1,CH,Switzerland,,T,Regional,T,International-Intra,,,EUR,5.35,BT,,,TRUE,,,136,1.85,1
51790,1065,334212,11486,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,D2,KR,South Korea,,O,Global,T,International-Intra,,,USD,28.12,BT,,,TRUE,,,544,2.43,0.753556188
51792,1065,334212,11486,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,D2,KR,South Korea,,O,Global,R,International-Inter,,,USD,7.03,SU,,,TRUE,,,136,2.43,0.752489331
51794,1065,334212,11486,2014,8,2014,8,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,C,UY,Uruguay,,O,Global,T,International-Intra,,,USD,27.88,BT,,,TRUE,,,544,2.41,0.753586801
